nama,lat,lon,elevasi_m
Dolok Siunggas,1.713889,99.123333,
Dolok Siuntehau,2.138889,99.200833,
Dolok Sobar,1.345833,99.512778,
Dolok Sohip,1.895000,98.841944,
Dolok Somangkar,1.631389,99.160833,
Dolok Somba,1.247400,99.711100,
Dolok Sombaon,1.130900,99.236300,
Dolok Sombaon,1.395000,99.031111,
Dolok Sombaon,1.588056,99.689167,
Dolok Sombaondarat,1.175000,99.200278,
Dolok Sopopea,2.392500,98.272778,
Dolok Soporuang,0.864400,99.667000,
Dolok Soporuang,1.127900,99.475900,
Dolok Sordang,1.598333,99.374167,
Dolok Suara,2.863056,98.698056,
Dolok Sulu-sulu,2.764167,98.527222,
Dolok Sulum,1.618333,99.228889,
Dolok Sumur,2.454722,98.345833,
Dolok Sungaipinang,0.917000,99.044700,
Dolok Surlung,1.761389,99.449444,
Dolok Surungan,2.460000,99.365000,
Dolok Sutan Na Bolon,1.311667,99.438889,
Dolok Talunibegu,1.026600,99.110200,
Dolok Tambakoroan,1.861389,99.701944,
Dolok Tambunan,2.149722,98.426111,
Dolok Tamp Ulon Anjing,1.733333,99.353333,
Dolok Tampulonanjing,1.751389,99.385556,
Dolok Tandihat,1.293611,99.061667,
Dolok Tangga Batu,0.968200,99.860600,
Dolok Tangga Begu,1.916667,99.395000,
Dolok Tangga Sampulu,1.260700,98.977200,
Dolok Tanggabatu,1.233000,99.431200,
Dolok Tanggal Batu,1.384722,99.123056,
Dolok Tanggiling Namenek,1.410556,99.042778,
Dolok Tanggilingnagadang,1.392500,99.061944,
Dolok Tangiang,2.221667,98.599444,
Dolok Tangoabosi,2.533889,98.780833,
Dolok Tanjungan,2.561700,98.891300,
Dolok Tapalan,1.355556,99.108056,
Dolok Tarapung,0.985200,98.998400,
Dolok Tarapunggodang,1.163056,98.936667,
Dolok Tarutung,1.351667,99.037778,
Dolok Tarutung Bolak,1.479444,98.850556,
Dolok Tenaroh,3.118200,98.628600,
Dolok Tencok,2.923333,98.126389,
Dolok Timbahan,1.041400,99.407400,
Dolok Tindoan,1.364900,99.336400,
Dolok Tindoanlaut,1.405300,99.140300,
Dolok Tinggi Raja,3.150900,98.780100,
Dolok Tinjak Laut,2.267222,98.480000,
Dolok Tinjoan,1.084722,99.379722,
Dolok Tinjoan Pangulubalang,1.316667,99.920000,
Dolok Tinjoansiakin,1.199722,98.925556,
Dolok Tinjolaut,2.644444,98.108333,
Dolok Tinjolaut,1.269722,99.116389,
Dolok Tolong,2.323333,99.025833,
Dolok Tolong,1.945000,99.079167,
Dolok Tolping,1.362500,98.894722,
Dolok Tombakrancang,1.702500,98.801389,
Dolok Tondolan,1.265833,99.604444,
Dolok Torsialugu,1.932222,98.860833,
Dolok Toyang,2.539800,95.932600,
Dolok Tukka,2.101944,98.453889,
Dolok Tundolaut,1.973000,98.938500,
Dolok Tung Tung,2.794167,98.804722,
Dolok Turmatutung,2.584500,99.178700,
Dolok Tusam,1.956111,99.264444,
Dolok Tusam,1.659722,99.423333,
Dolok Tusam,1.694444,99.221111,
Dolok Tusamseraga,3.407778,98.105833,
Dolok Ucim,1.844444,98.966944,
Dolok Udang,1.032500,100.080556,
Dolok Ulu Aek,1.240000,99.028600,
Dolok Ulu Aek Banir,1.336111,99.145833,
Dolok Ulu Aek Dingin,1.266944,99.229722,
Dolok Ulu Aek Sibaruang,1.086600,99.523200,
Dolok Ulu Hala,1.536667,99.066111,
Dolok Ulu Na Ijon,0.819900,99.261800,
Dolok Ulu Sirabuk,1.113600,99.395600,
Dolok Uruk Diatas,2.423333,98.147500,
Dolok Utus,2.076389,98.824722,
Dolok Wakam Tinumbu,2.881389,98.337500,
Dolosang,3.346389,125.610278,
Doorman Peak,-3.478300,138.460800,
Doris,2.037500,98.070278,
Doro Adu,-8.741389,118.456111,
Doro Afu,-8.599800,118.378200,
Doro Ambakapa,-8.512500,118.613333,
Doro Amumangge,-8.606944,118.645278,
Doro Arambolo,-8.670278,118.816111,
Doro Arambolo Toi,-8.610278,118.916111,
Doro Atiompulopi,-8.681111,118.830000,
Doro Baba,-8.687778,118.880833,
Doro Bajopulau,-8.570556,119.052222,
Doro Bala,-8.384722,118.841389,
Doro Bala Dua,-8.372778,118.832222,
Doro Bala Satu,-8.361111,118.834167,
Doro Bamba,-8.601111,118.543889,
Doro Bandrio,-8.286944,118.437222,
Doro Bangga,-8.700000,119.116667,
Doro Bara,-8.577500,118.462000,
Doro Bara,-8.486111,118.379722,
Doro Basadese,-8.314167,118.406944,
Doro Batu,-8.231389,117.744444,
Doro Batujambarano,-8.683611,118.303333,
Doro Beaturuma,-8.649722,118.760556,
Doro Bedi,-8.611111,118.360556,
Doro Bedi,-8.460833,118.739167,
Doro Bedi,-8.613889,118.571944,
Doro Bedi,-8.550000,118.611111,
Doro Bedi,-8.369167,118.761389,
Doro Beha,-8.378889,118.723889,
Doro Benca,-8.549167,118.289444,
Doro Bente,-8.607500,118.377778,
Doro Bimbi,-8.787222,118.729167,
Doro Boha,-8.470278,118.837222,
Doro Boi,-8.517500,118.610833,
Doro Bole,-8.486667,118.336111,
Doro Bolo Nae,-8.520833,118.581944,
Doro Bonto,-8.379167,118.787500,
Doro Bonto,-8.724444,118.637500,
Doro Brasi,-8.575000,118.595278,
Doro Bujukambuy,-8.578056,118.794722,
Doro Bujukuduh,-8.573611,118.831944,
Doro Buntuselunga,-8.460000,118.974722,
Doro Bura,-8.279167,118.554722,
Doro Buru,-8.642500,118.763611,
Doro Butuheci,-8.434167,118.936389,
Doro Butukapi,-8.523100,118.490400,
Doro Butulare,-8.284722,118.606111,
Doro Candi,-8.515556,118.570556,
Doro Cinggi,-8.713889,118.450278,
Doro Cora,-8.522778,118.542500,
Doro Cumpa,-8.560100,118.451700,
Doro Cumpu,-8.413889,118.922222,
Doro Cuni,-8.672778,118.253611,
Doro Dadandere,-8.598889,118.579722,
Doro Dadi,-8.425000,118.784167,
Doro Dadimbolo,-8.500833,118.784444,
Doro Daha,-8.508889,118.860833,
Doro Dahu,-8.681389,118.482222,
Doro Dali,-8.586300,118.484000,
Doro Dali,-8.289167,118.575833,
Doro Dambe,-8.667222,118.316944,
Doro Danabura,-8.525800,118.413100,
Doro Danakala,-8.502500,118.849722,
Doro Danakala,-8.367500,118.847222,
Doro Danapana,-8.713333,118.850000,
Doro Dancu,-8.440556,118.563611,
Doro Danga,-8.459722,118.767778,
Doro Danorobo,-8.679722,118.233056,
Doro Dara,-8.475000,118.794722,
Doro Denden,-8.361667,118.497222,
Doro Depa,-8.547500,118.316111,
Doro Dewa,-8.359444,118.936667,
Doro Dewajia,-8.510556,119.003611,
Doro Dewambani,-8.328889,118.760278,
Doro Dewanahi,-8.587500,118.692222,
Doro Dewasia,-8.383889,118.728333,
Doro Dewawila,-8.624722,118.711667,
Doro Dewu,-8.597500,118.972222,
Doro Dilambari,-8.359722,118.789722,
Doro Dimpa,-8.355000,118.786667,
Doro Diwumone,-8.665833,118.918611,
Doro Diwurani,-8.672500,118.861389,
Doro Diwurindi,-8.618889,118.928611,
Doro Dolujangga,-8.522500,118.621111,
Doro Donggo,-8.620000,118.499100,
Doro Donggo,-8.595833,118.798889,
Doro Donggo Nae,-8.552500,118.820000,
Doro Donggo Nae,-8.536944,118.892222,
Doro Donggoiri,-8.512500,118.518611,
Doro Donggolengge,-8.573056,118.615000,
Doro Donggoluhu,-8.520833,118.507778,
Doro Donggomasa,-8.666111,118.975278,
Doro Donggontara,-8.638333,118.868889,
Doro Donggopanihi,-8.575500,118.474700,
Doro Donggosampalu,-8.510278,118.539722,
Doro Donggosumba,-8.561389,118.364722,
Doro Donggotoa,-8.814167,118.895556,
Doro Donggoworo,-8.652778,118.285833,
Doro Dongoboro,-8.642778,118.323611,
Doro Doremantau,-8.428333,118.217778,
Doro Duajeto,-8.552000,118.380200,
Doro Due,-8.631389,118.841111,
Doro Due,-8.580278,118.566389,
Doro Dueleha,-8.361111,118.475000,
Doro Duenggambi,-8.496389,118.505000,
Doro Dumpuruhu,-8.604700,118.482000,
Doro Dundujara,-8.620000,118.604722,
Doro Dundulako,-8.737500,118.712778,
Doro Dungga,-8.448333,118.882778,
Doro Dungga,-8.475278,118.723056,
Doro Dungga,-8.583333,118.556389,
Doro Dunggamegi,-8.657200,118.690500,
Doro Empedumoro,-8.590833,118.318333,
Doro Empukibi,-8.573889,118.266667,
Doro Enca,-8.365833,118.373333,
Doro Endanoempujara,-8.454722,118.843611,
Doro Enggeti,-8.672500,118.473333,
Doro Era,-8.647778,118.751667,
Doro Eru,-8.700278,118.741389,
Doro Fakumudu,-8.378889,118.533611,
Doro Fiu,-8.518100,118.431300,
Doro Foka,-8.403333,118.582778,
Doro Foo,-8.705278,118.188333,
Doro Foomenoa,-8.626389,118.779444,
Doro Gadu,-8.610300,119.121600,
Doro Galendo,-8.563056,118.786389,
Doro Garaha,-8.327222,118.549722,
Doro Garawa,-8.468611,118.922500,
Doro Genipote,-8.525000,118.712778,
Doro Gerawa,-8.421944,118.941111,
Doro Gili,-8.623611,118.688333,
Doro Golombee,-8.296667,118.886111,
Doro Gonu,-8.513333,118.865000,
Doro Gora,-8.667778,118.239167,
Doro Guwudungga,-8.716944,118.321111,
Doro Hamina,-8.632500,118.857500,
Doro Hindo,-8.636111,118.442778,
Doro Hiri,-8.618200,118.493600,
Doro Honcu,-8.398500,118.783000,
Doro Huni,-8.615000,118.691667,
Doro Huni,-8.617500,118.479200,
Doro Huni,-8.350278,118.938889,
Doro Huni,-8.576111,118.878056,
Doro Huni,-8.624722,118.921111,
Doro Huni,-8.563611,118.268333,
Doro Huni,-8.667500,118.663889,
Doro Iku,-8.476944,118.597500,
Doro Inabiba,-8.582200,118.478700,
Doro Jambutebe,-8.437778,118.774167,
Doro Jararuhu,-8.324722,118.423889,
Doro Jati,-8.496111,118.768056,
Doro Jati,-8.705278,118.295278,
Doro Jati,-8.667222,118.367500,
Doro Jati,-8.737222,118.242500,
Doro Jatiwangi,-8.412222,118.756667,
Doro Jemangkok,-8.636111,118.988889,
Doro Jembatanrano,-8.542222,118.297500,
Doro Jemongko,-8.612222,118.988889,
Doro Jia,-8.572778,118.957500,
Doro Joblo,-8.782500,118.481667,
Doro Jubi,-8.621111,118.306389,
Doro Kababu,-8.414444,119.001111,
Doro Kabondo,-8.278611,118.578889,
Doro Kaboro,-8.567778,118.748889,
Doro Kaboro,-8.472500,118.553056,
Doro Kabu,-8.546111,118.757222,
Doro Kabuju,-8.569444,118.975833,
Doro Kadeo,-8.721389,118.432222,
Doro Kadindi,-8.211400,117.753500,
Doro Kahua,-8.536944,118.628056,
Doro Kakimbi,-8.637500,118.877222,
Doro Kala,-8.670278,118.351944,
Doro Kalai,-8.415000,118.802778,
Doro Kalaki Nae,-8.527500,118.692222,
Doro Kalaki Toi,-8.519167,118.688333,
Doro Kalate,-8.619444,118.728056,
Doro Kalate,-8.461944,118.762778,
Doro Kalate,-8.337778,118.410556,
Doro Kalilo,-8.554444,118.977222,
Doro Kaliwore,-8.680833,118.710000,
Doro Kalonggo,-8.387778,118.591389,
Doro Kamama,-8.653333,118.440000,
Doro Kambeu,-8.595556,118.648611,
Doro Kambudi,-8.678056,118.934167,
Doro Kamiri,-8.556944,118.199167,
Doro Kandang,-8.366111,118.352500,
Doro Kaniki,-8.369167,118.281667,
Doro Kantujara,-8.512778,118.718611,
Doro Kapa,-8.332500,118.869722,
Doro Kapal,-8.311111,118.915278,
Doro Kapenta,-8.402222,118.799167,
Doro Kapenta,-8.642500,118.742778,
Doro Kaphu,-8.371667,118.415833,
Doro Kapi,-8.554444,118.502222,
Doro Kapoa,-8.528900,118.399200,
Doro Karae,-8.402500,118.739444,
Doro Karama,-8.581111,118.655556,
Doro Karama,-8.450000,118.694722,
Doro Karama,-8.549167,118.236111,
Doro Karama,-8.323333,118.401944,
Doro Karatu,-8.498333,118.815556,
Doro Karawo,-8.567400,118.475200,
Doro Kareo,-8.797222,118.499167,
Doro Karii,-8.598889,118.635833,
Doro Karii,-8.558056,118.963056,
Doro Karinti,-8.860278,118.483611,
Doro Karoki,-8.393611,118.895000,
Doro Karombombee,-8.519600,118.393900,
Doro Karumbu,-8.696667,118.819722,
Doro Karuwu,-8.532778,118.852222,
Doro Kasa,-8.802778,118.679722,
Doro Kasaa,-8.360278,118.393889,
Doro Katiri,-8.542222,118.262778,
Doro Kawedu,-8.439167,118.510278,
Doro Kawinda,-8.539167,118.610000,
Doro Kaworelako,-8.368333,118.545556,
Doro Kaworo,-8.616389,118.909167,
Doro Kebibi,-8.534167,118.305278,
Doro Kedindi,-8.215556,117.748889,
Doro Kelatekomba,-8.677778,118.870000,
Doro Kele,-8.416111,118.207222,
Doro Kelepe,-8.803611,118.662222,
Doro Kelewoto,-8.789444,118.931667,
Doro Kelimore,-8.347778,118.515278,
Doro Kemasa,-8.292778,118.874722,
Doro Kemudi,-8.477778,118.409722,
Doro Kencido,-8.422500,118.250278,
Doro Kencidoh,-8.526667,118.352222,
Doro Kende,-8.452500,118.369722,
Doro Keralu,-8.509167,118.801111,
Doro Keriandali,-8.811667,118.655000,
Doro Keriro,-8.493611,118.346111,
Doro Ketokapela,-8.416389,118.568056,
Doro Kilimani,-8.653889,118.301389,
Doro Klate,-8.540000,118.238333,
Doro Klatembee,-8.706389,118.493056,
Doro Kodo,-8.501389,118.795278,
Doro Kodu,-8.298333,118.841667,
Doro Kola,-8.534167,118.691667,
Doro Kola,-8.589722,118.639444,
Doro Kola,-8.548333,118.191389,
Doro Kole,-8.407222,118.792222,
Doro Kolo,-8.735000,118.491111,
Doro Kontujara,-8.818889,118.957222,
Doro Kopalawu,-8.531111,118.600556,
Doro Kore,-8.476111,118.943333,
Doro Kore,-8.297500,118.854444,
Doro Kori,-8.416944,118.303333,
Doro Kota,-8.553056,118.633056,
Doro Kraci,-8.613056,118.680000,
Doro Krohe,-8.711944,118.458611,
Doro Kumba,-8.366667,118.794167,
Doro Kumbe,-8.475000,118.770000,
Doro Kuning,-8.633611,118.471667,
Doro Kuntaha,-8.540833,118.788889,
Doro Kuru,-8.521667,118.203611,
Doro Kuta,-8.500000,118.916667,
Doro Labombo,-8.404444,118.192222,
Doro Lagundi,-8.711667,118.438333,
Doro Lakentu,-8.518889,118.736389,
Doro Lakey,-8.800556,118.391389,
Doro Lalepa,-8.526389,118.742500,
Doro Lambaka,-8.606111,118.770000,
Doro Lambitu,-8.593611,118.778889,
Doro Lambuwu,-8.393889,118.542500,
Doro Lame,-8.873056,118.471667,
Doro Lamere,-8.526800,118.423800,
Doro Lamodah,-8.584444,118.768056,
Doro Lampe Nae,-8.516944,118.803056,
Doro Landoli,-8.595833,118.589722,
Doro Landoli,-8.526389,118.616389,
Doro Langga,-8.705833,118.724722,
Doro Langgaleha,-8.420700,118.484400,
Doro Lapirupe,-8.345000,118.552778,
Doro Lara,-8.588056,118.649722,
Doro Lara,-8.528200,118.494200,
Doro Lara,-8.678333,118.260833,
Doro Lareda,-8.411111,118.528056,
Doro Lasa,-8.677222,118.465556,
Doro Lasinggi,-8.394444,118.523889,
Doro Latembi,-8.709444,118.451667,
Doro Lawu,-8.561389,118.923889,
Doro Leekabuh,-8.592222,118.807500,
Doro Legamba,-8.261389,117.755000,
Doro Lela,-8.439167,118.761389,
Doro Leme,-8.433333,118.566667,
Doro Leme,-8.615278,118.975278,
Doro Lemo,-8.616389,118.693611,
Doro Lencar,-8.373889,118.277778,
Doro Lenggelehe,-8.790278,118.487500,
Doro Leto,-8.653333,118.361944,
Doro Lewamori,-8.521111,118.681944,
Doro Lewelanta,-8.622222,118.977778,
Doro Lewi,-8.373889,118.935833,
Doro Lewidehu,-8.588056,118.573611,
Doro Lia,-8.444444,118.195278,
Doro Lii,-8.668056,118.437778,
Doro Lili,-8.573333,118.347222,
Doro Limbu,-8.579167,118.900278,
Doro Lola,-8.648889,118.276667,
Doro Lolumunca,-8.382778,118.906667,
Doro Londanae,-8.485833,118.720833,
Doro Londatoi,-8.488333,118.728333,
Doro Lopi,-8.579167,118.657222,
Doro Lopi,-8.605833,119.021389,
Doro Lopi,-8.293056,118.804167,
Doro Lora,-8.644167,118.380278,
Doro Lulupare,-8.595556,118.733889,
Doro Lumpu,-8.518889,118.863056,
Doro Luwu,-8.707222,118.773889,
Doro Madaduli,-8.551111,118.262222,
Doro Madakajampa,-8.551600,118.466400,
Doro Madakatipu,-8.624722,118.339444,
Doro Madakebuntu,-8.630278,118.450000,
Doro Madalalo,-8.578333,118.573611,
Doro Madalandi,-8.510000,118.345278,
Doro Madamangir,-8.538700,118.492800,
Doro Madaoipanda,-8.569300,118.467100,
Doro Madapaga,-8.530833,118.331111,
Doro Madasari,-8.718333,118.471667,
Doro Madjampi,-8.554700,118.460700,
Doro Madoi,-8.672500,118.231944,
Doro Majalu,-8.333611,118.844167,
Doro Malaka,-8.640000,118.562500,
Doro Mali,-8.599167,118.717222,
Doro Mali,-8.618611,118.657222,
Doro Malo,-8.648611,118.717222,
Doro Malopo,-8.421389,118.312778,
Doro Manakii,-8.617778,118.938889,
Doro Manakii,-8.608889,118.936389,
Doro Mane,-8.393889,118.588889,
Doro Manggembonggi,-8.642500,118.736944,
Doro Mangko,-8.694167,118.239722,
Doro Marata,-8.385833,118.410556,
Doro Maria,-8.493611,118.912500,
Doro Maria,-8.548333,118.230278,
Doro Matambia,-8.527500,118.291111,
Doro Matimbi,-8.793889,118.479167,
Doro Matiti,-8.863611,118.440278,
Doro Matua,-8.412500,118.417778,
Doro Mbadi,-8.491667,118.795278,
Doro Mbaririhu,-8.530278,118.213611,
Doro Mbawi,-8.578300,118.430000,
Doro Mboha,-8.412500,117.915800,
Doro Mboha,-8.588889,118.853056,
Doro Mboha,-8.470556,118.508333,
Doro Mboha,-8.330000,118.500556,
Doro Mboha,-8.639722,118.973056,
Doro Mboha,-8.641389,118.944167,
Doro Mbohaele,-8.491667,118.802500,
Doro Mbola,-8.761111,118.705556,
Doro Mbolo,-8.623056,118.675000,
Doro Mbolo,-8.236389,117.713333,
Doro Mbolo,-8.192500,117.728889,
Doro Mbolo,-8.167500,117.638611,
Doro Mbolo,-8.664722,118.460556,
Doro Mbolo,-8.503333,118.753889,
Doro Mbolo,-8.324444,118.912778,
Doro Mbolo,-8.603000,118.582600,
Doro Mbolofolopari,-8.493611,118.527222,
Doro Mboru,-8.361944,118.347500,
Doro Mbowo,-8.609400,118.454900,
Doro Melo,-8.506111,118.310833,
Doro Mendontu,-8.626944,118.759722,
Doro Mengi,-8.641111,118.297778,
Doro Meri,-8.536111,118.641111,
Doro Meronci,-8.488611,118.813889,
Doro Mila,-8.433056,118.962500,
Doro Mila,-8.423611,119.014444,
Doro Minte,-8.577222,118.663611,
Doro Moci,-8.598611,118.711111,
Doro Moka,-8.776111,118.484722,
Doro Mola,-8.439722,118.263889,
Doro Monco,-8.440000,118.306111,
Doro Mone,-8.791667,118.641111,
Doro Monggolewi,-8.432778,118.756389,
Doro Monggonae,-8.339444,118.530278,
Doro Monta,-8.572500,118.966944,
Doro Mora,-8.632500,118.677500,
Doro More,-8.701667,118.424722,
Doro More,-8.575833,118.950833,
Doro Moro,-8.623300,118.454700,
Doro Morowawo,-8.780556,118.497778,
Doro Mose,-8.370278,118.737500,
Doro Motitoi,-8.697222,118.768056,
Doro Mpadarida,-8.598889,118.745000,
Doro Mpadarida,-8.573333,118.719722,
Doro Mpadasampore,-8.666667,118.886667,
Doro Mpadasuma,-8.713333,118.864722,
Doro Mpadunenda,-8.606111,118.754444,
Doro Mpeke,-8.432500,118.187222,
Doro Mpeke,-8.400000,118.413889,
Doro Mpilo,-8.748333,118.648889,
Doro Mpiripeto,-8.290833,118.565000,
Doro Mpiso,-8.333889,118.955000,
Doro Mpori,-8.558700,118.384200,
Doro Mporipanggi,-8.665833,118.703333,
Doro Mporisanggu,-8.742778,118.988056,
Doro Mpuja,-8.629722,118.818333,
Doro Mpuri,-8.544722,118.547778,
Doro Muku,-8.544722,118.616111,
Doro Mumbu Nae,-8.596900,118.390600,
Doro Mumbu Toi,-8.598100,118.386100,
Doro Mura,-8.611389,118.983889,
Doro Nacu,-8.496389,118.790833,
Doro Nae,-8.433056,118.200556,
Doro Nae,-8.544167,118.811389,
Doro Nae,-8.698333,118.777222,
Doro Nae,-8.300833,118.881389,
Doro Nae,-8.591389,118.883056,
Doro Nae,-8.575556,118.259722,
Doro Nae,-8.271389,118.546389,
Doro Nae,-8.287500,118.597500,
Doro Naeloka,-8.456111,118.553889,
Doro Naga,-8.569444,118.941389,
Doro Naga,-8.646944,118.705000,
Doro Nangamiro,-8.156389,117.746667,
Doro Nangasia,-8.785000,118.427222,
Doro Nangga,-8.353611,118.897778,
Doro Nangga Tol,-8.551944,118.600278,
Doro Nangganae,-8.558056,118.575278,
Doro Napa,-8.651667,118.857778,
Doro Naru,-8.590000,118.743889,
Doro Naru,-8.526300,118.405500,
Doro Naru,-8.689167,118.490833,
Doro Naru,-8.789444,118.881667,
Doro Naru,-8.796111,118.553611,
Doro Nata,-8.639444,118.465278,
Doro Ncaisape,-8.671389,118.896667,
Doro Ncaistobe,-8.473611,118.989167,
Doro Ncama,-8.387222,118.866111,
Doro Ncanga,-8.466667,118.000000,
Doro Ncanga,-8.615833,118.674444,
Doro Ncengge,-8.708056,118.885833,
Doro Nciri,-8.450556,118.999722,
Doro Ncola,-8.464722,118.731111,
Doro Ncona,-8.672778,118.883889,
Doro Ndado,-8.526200,118.482000,
Doro Ndaloh,-8.614722,119.630278,
Doro Ndano,-8.505556,118.536111,
Doro Ndanobura,-8.620833,118.768611,
Doro Ndanonae,-8.558333,118.740000,
Doro Ndanowadu,-8.537222,118.714167,
Doro Ndanowila,-8.301100,118.947000,
Doro Ndindi,-8.334444,118.582222,
Doro Ndolo,-8.310000,118.508611,
Doro Ndoramu,-8.593333,118.947500,
Doro Ndunggudengge,-8.545900,118.466800,
Doro Newa,-8.356944,118.816389,
Doro Ngampa,-8.791389,118.392778,
Doro Ngapa,-8.811944,118.647222,
Doro Ngaro,-8.524444,118.988056,
Doro Ngeo,-8.695278,118.846389,
Doro Ngera,-8.693500,118.637500,
Doro Nggalinggawa,-8.540000,118.711111,
Doro Nggea,-8.338611,118.910000,
Doro Nggelakaranggo,-8.577222,118.757222,
Doro Ngguinakama,-8.417500,118.169444,
Doro Ngguriwo,-8.425000,118.146389,
Doro Ngguwumiro,-8.431389,118.170833,
Doro Nipa,-8.787778,118.680278,
Doro Nisa,-8.593889,118.541111,
Doro Nisasedu,-8.541389,118.667778,
Doro Nocu,-8.680833,118.788056,
Doro Nohi,-8.775833,118.650556,
Doro Nontu,-8.727222,118.847778,
Doro Nonu,-8.698056,118.806944,
Doro Note,-8.402222,118.825000,
Doro Nowa,-8.541944,118.410556,
Doro Ntandambako,-8.630000,118.713611,
Doro Nteru,-8.785833,118.936667,
Doro Ntobo,-8.579722,118.959167,
Doro Ntobo,-8.600833,118.973611,
Doro Ntoli,-8.645000,118.776944,
Doro Ntonggu,-8.690000,118.438889,
Doro Ntonggu,-8.526667,118.761111,
Doro Ntudama,-8.536111,118.507778,
Doro Nua,-8.661667,118.464722,
Doro Oi,-8.742222,118.219722,
Doro Oibombo,-8.536667,118.771944,
Doro Oidonggi,-8.381389,118.940000,
Doro Oidue,-8.682778,118.447778,
Doro Oidue,-8.616667,118.610833,
Doro Oifanda,-8.580278,118.734167,
Doro Oifo'o,-8.518889,118.767778,
Doro Oiilate,-8.318056,118.875278,
Doro Oikafo,-8.816389,118.942500,
Doro Oikalo,-8.379722,118.597778,
Doro Oikamtimi,-8.725000,118.691389,
Doro Oilaju,-8.643333,118.657222,
Doro Oilibi,-8.671111,118.280833,
Doro Oimbo,-8.493611,118.773611,
Doro Oimiro,-8.413889,118.733889,
Doro Oinangga,-8.560000,118.745000,
Doro Oiompuluga,-8.656667,118.946111,
Doro Oipaa,-8.637500,118.739444,
Doro Oiparuma,-8.362500,118.505833,
Doro Oiperuma,-8.433611,118.786111,
Doro Oiwau,-8.727500,118.689167,
Doro Oiwontu,-8.582222,118.844444,
Doro Olotike,-8.423889,118.768333,
Doro Ompuga,-8.659722,118.737778,
Doro Ompulaha,-8.686111,118.852778,
Doro Ompuponggo,-8.457500,118.861667,
Doro Ompurencu,-8.654722,118.878333,
Doro Ompusuhu,-8.560000,118.887778,
Doro Oo,-8.685000,118.754722,
Doro Oopetu,-8.559167,118.333611,
Doro Oorui,-8.651389,118.476944,
Doro Ore,-8.556667,118.275278,
Doro Oromboha,-8.366667,118.533333,
Doro Oto,-8.457222,118.791111,
Doro Padunara,-8.720000,118.719722,
Doro Pajo,-8.589500,118.469600,
Doro Paju,-8.571667,118.505833,
Doro Pakeoka,-8.586111,118.633611,
Doro Paketoo,-8.714167,118.682222,
Doro Pakumudu,-8.343889,118.493889,
Doro Panca,-8.660278,118.958056,
Doro Pandai,-8.635000,118.435556,
Doro Pantamanu,-8.299167,118.902778,
Doro Panti,-8.591389,118.573333,
Doro Papa,-8.652500,119.019200,
Doro Paranggajara,-8.779444,118.896111,
Doro Parangge,-8.437222,119.011111,
Doro Parangkatoi,-8.535000,118.263611,
Doro Parewa,-8.664722,118.653056,
Doro Parongge,-8.560100,118.467800,
Doro Parongge,-8.557300,118.389300,
Doro Paruma,-8.591389,118.643333,
Doro Pasere,-8.306944,118.578611,
Doro Pasowo,-8.614444,118.961944,
Doro Patopare,-8.688889,118.426111,
Doro Patoro,-8.627222,118.474722,
Doro Pejuri,-8.527222,118.834444,
Doro Pela,-8.583333,118.509167,
Doro Pelo,-8.585278,118.569722,
Doro Peno,-8.725000,118.167778,
Doro Pesa,-8.538333,118.848611,
Doro Peti,-8.358333,117.822778,
Doro Peti,-8.816389,118.395000,
Doro Peu,-8.345556,118.401111,
